"id";"id_profesor";"id_centro";"curso_escolar_id";"fecha_registro";"D1_LID1";"D9_SO4";"D2_GE1";"D9_SO2";"D2_GE3";"D8_AP4";"D6_APD1";"D5_INT2";"D7_TC1";"D4_EE2";"D8_AP1";"D3_COM2";"D8_AP3";"D2_GE4";"D9_SO1";"D2_GE2";"D9_SO3";"D1_LID2";"D3_COM1";"D8_AP2";"D4_EE1";"D7_TC2";"D5_INT1";"D6_APD2";"P1_EJP1";"P3_ASO4";"P1_EJP3";"P2_AAP1";"P2_AAP3";"P3_ASO1";"P3_ASO3";"P1_EJP2";"P1_EJP4";"P2_AAP2";"P3_ASO2";"P2_AAP4";"A1_CF1";"A7_ASR2";"A2_INT1";"A6_DIS2";"A3_ESF1";"A5_COP2";"A4_COA1";"A1_CF2";"A5_COP1";"A4_COA2";"A6_DIS1";"A2_INT2";"A7_ASR1";"A3_ESF2";"F1_COP1";"F2_RES1";"F4_INT2";"F3_CON2";"F1_COP2";"F2_RES2";"F4_INT1";"F3_CON1";"CRD1";"CRSS1";"CRP1";"CRA1";"CRR1";"CRF1";"CRCC1";"CRD2";"CRP2";"CRA2";"CRF2";"CRCC2";"CRR2";"CRSS2";"D9_SO4X";"D9_SO2X";"D8_AP4X";"D5_INT2X";"D4_EE2X";"D3_COM2X";"D2_GE4X";"D2_GE2X";"D1_LID2X";"D8_AP2X";"D7_TC2X";"D6_APD2X";"P3_ASO4X";"P1_EJP2X";"P1_EJP4X";"P2_AAP2X";"P3_ASO2X";"P2_AAP4X";"A7_ASR2X";"A6_DIS2X";"A5_COP2X";"A1_CF2X";"A4_COA2X";"A2_INT2X";"A3_ESF2X";"F4_INT2X";"F1_COP2X";"F2_RES2X";"F3_CON2X";"SEGACOAL1X";"SEGPCON1X";"SEGACOAL2X";"SEGPCON2X";"SEGACOAL3X";"SEGPCON3X";"D_LID";"D_GE";"D_COM";"D_EE";"D_INT";"D_APD";"D_TC";"D_AP";"D_SO";"P_EJP21";"P_EJP22";"P_AAP21";"P_AAP22";"P_ASO21";"P_ASO22";"A_CF";"A_COP";"A_DIS";"A_ASR";"A_INT";"A_ESF";"A_COA";"F_COP";"F_RES";"F_CON";"F_INT";"P_CMR";"P_CMA";"SEGNoViol";"SEGNoAcoso";"SEGProfesorado";"SEGNoProbCond";"CRD";"CRP";"CRA";"CRF";"CRCC";"CRR";"CRSS";"DIRTot";"DIRComPart";"DIRGestion";"PROF_Ptot";"P_EJP";"P_AAP";"P_ASO";"ALUM_TOT";"ALUMConfianza";"ALUMCooper";"ALUMDis";"ALUMMot";"FAMcol_TOT";"ClimSEG";"EntornoFIS";"SATCENTRO_DIR_PROF";"SATCENTRO_DIR_PROF_AL";"SAT_AL_FAM";"SATTOT";"T_PROF_Ptot";"T_P_EJP";"T_P_AAP";"T_P_ASO";"T_ALUM_TOT";"T_ALUMConfianza";"T_ALUMCooper";"T_ALUMDis";"T_ALUMMot";"T_FAMcol_TOT";"CESTot";"T_CESTot";"T_DIRTot";"T_DIRComPart";"T_DIRGestion";"T_D_AP";"T_P_Ormot_Apr";"T_P_Ormot_Res";"T_SEGNoViol";"T_SEGNoAcoso";"T_SEGProfesorado";"T_SEGNoProbCond";"T_ClimSEG";"T_EntornoFIS";"T_SATTOT";"T_SATCENTRO_DIR_PROF";"T_SAT_AL_FAM";"T_SATCENTRO_DIR_PROF_AL"
556;"20130009";"00000013";2024;"2025-11-20 19:00:50";4;4;4;3;4;4;4;2;4;3;4;4;3;2;4;2;4;2;4;3;4;2;3;2;5;5;3;2;2;1;1;1;4;4;5;5;5;1;4;2;4;2;2;2;5;4;4;2;4;2;3;3;3;2;3;1;3;3;3;4;1;5;3;4;1;5;2;4;3;3;4;4;2;3;2;4;3;2;4;4;4;3;4;4;1;5;2;2;1;1;5;4;4;4;2;4;4;3;3;5;4;-3;-3;-3;-3;-3;-3;8;16;6;7;7;8;8;12;13;10;5;4;3;2;2;9;9;8;9;8;8;4;6;8;7;6;12;16;27;-9;27;-9;5;3;9;7;4;7;8;85.00;29.00;44.00;26.00;15.00;7.00;4.00;55.00;18.00;13.00;8.00;16.00;27.00;36.00;27.00;30.00;39.00;16.00;46.00;12.67;50.38;4.21;0.03;62.19;66.41;31.66;63.68;72.14;51.51;221.00;42.32;50.32;52.08;52.05;40.89;56.10;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;39.65;36.75;53.32;39.27
557;"20130010";"00000013";2024;"2025-11-20 19:00:50";1;5;5;2;5;5;1;5;3;3;1;5;3;2;5;1;3;5;2;3;1;2;5;1;5;5;2;2;2;2;1;2;2;5;5;5;5;2;5;2;5;1;5;1;5;1;5;1;5;1;2;2;3;3;3;1;2;3;2;2;2;5;2;3;1;1;2;5;3;3;2;2;1;4;1;1;3;1;4;5;1;3;4;5;1;4;4;1;1;1;4;4;5;5;5;5;5;3;3;5;3;-3;-3;-3;-3;-3;-3;2;19;3;4;6;6;7;8;13;9;6;3;3;3;2;10;10;9;9;10;10;10;5;7;6;5;20;8;27;-9;27;-9;4;4;10;6;4;4;4;68.00;15.00;45.00;26.00;15.00;6.00;5.00;68.00;19.00;20.00;9.00;20.00;23.00;36.00;27.00;19.00;29.00;16.00;35.00;12.67;50.38;-1.52;5.11;94.61;74.05;82.20;72.46;95.88;37.75;213.00;37.63;30.61;16.05;54.43;14.66;5.30;99.17;160.88;-98.82;149.02;-114.80;27.72;163.96;18.63;12.00;53.32;18.44
558;"20140001";"00000014";2024;"2025-11-20 19:00:51";3;5;4;4;4;5;4;3;3;4;4;4;4;3;4;4;4;4;4;3;4;3;4;2;4;4;3;4;2;3;4;3;2;3;2;3;5;4;4;4;5;2;4;2;4;2;3;2;3;2;4;3;3;3;3;2;3;3;4;4;4;4;4;3;3;3;4;5;3;3;4;4;1;2;1;3;2;2;3;2;2;3;3;4;2;3;4;3;4;3;2;2;4;4;4;4;4;3;3;4;3;-3;-3;-3;-3;-3;-3;5;13;6;6;7;8;6;12;11;7;7;7;5;7;6;9;8;5;5;8;9;8;7;7;6;6;12;16;27;-9;27;-9;8;8;9;6;6;8;8;74.00;25.00;37.00;39.00;14.00;12.00;13.00;52.00;14.00;16.00;5.00;17.00;26.00;36.00;27.00;37.00;46.00;15.00;52.00;40.01;44.11;32.87;45.83;54.71;35.88;53.32;37.37;78.07;48.07;219.00;41.15;37.57;41.79;35.38;40.89;56.10;54.97;160.88;-98.82;149.02;-114.80;27.72;163.96;51.11;52.50;46.25;53.85
559;"20140002";"00000014";2024;"2025-11-20 19:00:51";3;4;4;4;4;3;4;4;4;1;3;2;4;1;5;1;5;4;5;5;4;3;5;2;5;2;4;5;1;4;4;2;2;2;2;2;5;4;4;2;4;3;3;4;4;2;2;2;4;3;4;4;4;2;2;2;4;4;4;5;4;4;4;3;5;4;4;4;4;4;4;4;2;2;3;2;5;4;5;5;2;1;3;4;4;4;4;4;4;4;2;4;3;2;4;4;3;2;4;4;4;-3;-3;-3;-3;-3;-3;5;18;9;9;7;8;7;11;14;9;8;9;5;8;8;7;7;6;6;8;7;7;8;8;8;6;17;17;27;-9;27;-9;8;8;8;7;9;8;9;88.00;31.00;46.00;47.00;17.00;14.00;16.00;48.00;13.00;14.00;6.00;15.00;30.00;36.00;27.00;42.00;50.00;15.00;57.00;56.83;62.92;44.33;61.09;44.74;28.24;38.88;46.14;66.20;61.84;247.00;57.58;53.80;57.23;56.81;34.33;62.44;82.60;160.88;-98.82;149.02;-114.80;27.72;163.96;60.66;63.75;46.25;62.19
560;"20140003";"00000014";2024;"2025-11-20 19:00:51";3;4;4;3;4;5;2;2;4;2;2;4;3;2;4;2;4;4;3;4;3;3;5;5;5;1;5;5;5;5;5;2;2;1;2;2;5;1;4;5;4;2;3;2;5;1;3;2;4;3;1;3;3;3;4;4;3;3;4;3;5;5;5;4;4;3;4;5;3;2;4;3;2;3;1;4;4;2;4;4;2;2;3;1;5;4;4;5;4;4;5;1;4;4;5;4;3;3;2;2;3;-3;-3;-3;-3;-3;-3;5;16;5;7;9;3;7;8;13;9;9;10;9;9;10;9;9;4;9;8;7;8;3;5;6;6;16;16;27;-9;27;-9;8;9;10;7;6;9;6;73.00;20.00;45.00;56.00;18.00;19.00;19.00;54.00;18.00;17.00;4.00;15.00;20.00;36.00;27.00;37.00;47.00;17.00;54.00;75.76;69.18;72.98;76.36;59.70;66.41;60.54;28.60;66.20;27.42;235.00;50.54;36.41;28.92;54.43;14.66;56.10;77.07;160.88;-98.82;149.02;-114.80;27.72;163.96;54.93;52.50;60.39;55.94
561;"20140004";"00000014";2024;"2025-11-20 19:00:51";3;4;1;5;3;3;2;3;1;5;3;5;1;1;3;4;1;5;1;5;4;1;1;5;5;1;1;4;3;2;4;5;5;4;2;4;5;1;5;4;5;1;5;1;5;1;4;2;5;2;5;3;5;3;5;1;5;2;1;5;4;5;1;5;4;1;4;5;3;5;1;4;2;1;3;3;1;1;5;2;1;1;5;1;5;1;1;2;4;2;5;2;5;5;5;4;4;1;1;5;3;-3;-3;-3;-3;-3;-3;4;11;2;5;4;3;6;8;7;6;2;6;5;6;9;10;10;6;10;9;9;10;6;8;5;6;4;10;27;-9;27;-9;5;8;10;8;9;2;9;50.00;14.00;28.00;34.00;8.00;11.00;15.00;64.00;20.00;20.00;6.00;18.00;25.00;36.00;27.00;30.00;40.00;18.00;48.00;29.50;6.49;27.13;56.01;84.64;81.68;82.20;46.14;84.01;44.63;187.00;22.36;9.74;13.47;13.95;14.66;18.00;10.77;160.88;-98.82;149.02;-114.80;27.72;163.96;43.47;36.75;67.46;41.35
562;"20140005";"00000014";2024;"2025-11-20 19:00:51";3;3;3;3;4;3;4;5;4;4;3;3;4;2;4;4;3;5;3;4;3;3;3;4;5;5;2;5;4;3;2;1;1;5;5;5;5;1;2;5;2;5;5;1;5;3;2;2;5;4;3;3;4;5;5;5;3;3;2;4;2;2;4;2;2;2;4;4;1;5;2;2;3;3;3;1;2;3;4;2;1;2;3;2;1;5;5;1;1;1;5;1;1;5;3;4;2;2;1;1;1;-3;-3;-3;-3;-3;-3;4;13;6;5;4;6;7;12;13;10;7;6;5;4;3;10;6;3;10;6;4;8;4;4;4;5;13;16;27;-9;27;-9;6;6;6;3;7;6;6;70.00;21.00;37.00;35.00;17.00;11.00;7.00;47.00;20.00;14.00;3.00;10.00;17.00;36.00;27.00;29.00;35.00;9.00;38.00;31.60;62.92;27.13;15.29;42.24;81.68;38.88;19.82;36.53;17.09;198.00;28.82;32.93;31.49;35.38;40.89;56.10;60.50;160.88;-98.82;149.02;-114.80;27.72;163.96;24.36;34.50;3.85;30.94
563;"20140006";"00000014";2024;"2025-11-20 19:00:52";5;5;4;5;4;5;5;1;5;1;5;4;5;1;5;3;5;4;4;1;4;4;4;1;5;1;5;5;5;5;5;1;1;1;1;1;5;1;4;1;5;1;5;1;5;1;2;4;5;5;5;5;3;1;2;1;4;5;5;5;5;5;4;5;5;5;5;5;4;5;4;5;1;1;1;5;5;2;5;3;2;5;2;5;5;5;5;5;5;5;5;5;5;5;5;2;1;3;4;5;5;-3;-3;-3;-3;-3;-3;7;16;6;9;9;10;7;16;12;10;10;10;10;10;10;10;10;7;10;6;6;10;9;10;10;7;8;20;27;-9;27;-9;10;10;10;9;10;8;10;92.00;32.00;44.00;60.00;20.00;20.00;20.00;59.00;20.00;20.00;7.00;12.00;36.00;36.00;27.00;48.00;58.00;19.00;67.00;84.17;81.72;78.71;81.45;72.17;81.68;82.20;54.91;48.40;82.50;275.00;74.02;58.44;59.81;52.05;67.11;81.49;32.87;160.88;-98.82;149.02;-114.80;27.72;163.96;79.76;77.24;74.52;78.85
564;"20150001";"00000015";2024;"2025-11-20 19:00:52";2;2;4;2;2;2;4;2;4;3;4;2;4;2;4;3;4;2;2;1;3;4;2;3;5;1;4;5;4;3;4;2;2;1;1;2;4;1;4;2;3;2;4;1;5;1;4;2;5;4;4;4;2;2;2;2;3;4;3;3;3;4;2;4;4;2;4;4;3;4;2;3;4;4;4;4;3;4;4;3;4;5;2;3;5;4;4;5;5;4;5;4;4;5;5;4;2;4;4;4;4;2;5;4;5;3;5;6;13;6;6;6;7;6;17;16;9;8;10;8;8;9;9;9;8;10;8;5;9;8;8;8;7;7;16;14;9;11;15;7;7;8;7;8;4;6;83.00;25.00;41.00;52.00;17.00;18.00;17.00;58.00;19.00;18.00;8.00;13.00;31.00;49.00;6.00;30.00;38.00;15.00;45.00;67.35;62.92;67.25;66.18;69.68;74.05;67.76;63.68;54.33;65.28;247.00;57.58;48.01;41.79;44.90;73.67;56.10;27.35;69.01;38.06;44.44;74.17;57.70;23.02;37.74;36.75;46.25;37.19
565;"20150002";"00000015";2024;"2025-11-20 19:00:52";2;2;2;4;4;2;2;2;3;4;2;4;2;2;4;3;4;4;2;3;2;2;2;3;4;2;3;4;3;2;3;2;2;3;2;2;4;2;3;2;3;2;4;2;4;2;4;3;4;3;4;4;3;2;2;2;2;4;2;2;3;4;2;4;3;2;2;4;4;4;3;3;4;2;4;4;2;2;4;3;2;3;4;3;4;4;4;3;4;4;4;4;4;4;4;3;3;3;4;4;4;2;3;4;3;3;3;4;13;4;4;6;5;7;11;14;8;7;7;7;6;7;8;8;8;8;6;6;8;8;8;8;5;10;13;9;9;9;9;4;5;8;8;7;5;5;68.00;17.00;40.00;42.00;15.00;14.00;13.00;52.00;16.00;16.00;8.00;12.00;29.00;36.00;12.00;26.00;34.00;16.00;42.00;46.32;50.38;44.33;45.83;54.71;51.15;53.32;63.68;48.40;58.40;214.00;38.21;30.61;21.20;42.52;34.33;37.05;43.92;33.67;38.06;31.37;26.93;27.72;63.29;32.01;27.75;53.32;28.85
566;"20150003";"00000015";2024;"2025-11-20 19:00:52";3;4;4;2;2;3;5;2;3;2;3;3;4;2;4;2;4;3;4;2;4;3;4;1;5;1;4;5;5;4;5;1;2;2;1;2;3;2;4;4;3;4;3;3;4;2;3;3;4;4;4;3;3;3;3;2;2;3;4;4;5;4;2;4;5;3;5;4;2;4;3;3;2;4;3;4;4;3;4;4;3;4;3;5;5;5;4;4;5;4;4;2;2;3;4;3;2;3;3;4;3;2;4;5;3;3;4;6;14;7;8;8;10;6;14;14;10;8;9;9;9;10;6;6;5;8;7;5;7;7;7;6;5;8;16;10;10;12;11;9;10;8;6;9;5;7;87.00;31.00;42.00;55.00;18.00;18.00;19.00;44.00;14.00;13.00;5.00;12.00;25.00;43.00;11.00;38.00;46.00;14.00;52.00;73.66;69.18;67.25;76.36;34.76;35.88;31.66;37.37;48.40;44.63;235.00;50.54;52.64;57.23;47.29;54.00;56.10;32.87;40.74;45.67;50.98;42.68;43.86;56.58;51.11;54.75;39.19;53.85
567;"20150004";"00000015";2024;"2025-11-20 19:00:53";4;4;4;2;5;3;4;1;4;1;3;2;4;1;5;1;5;3;5;2;4;3;5;1;5;1;5;5;5;5;5;1;5;1;1;1;5;1;5;4;4;2;4;1;5;1;5;1;5;3;5;5;2;1;1;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;4;3;5;5;4;5;5;3;4;3;5;5;5;1;5;5;5;5;2;4;5;5;5;3;4;5;4;5;4;3;5;5;4;5;7;19;9;9;10;9;7;14;16;10;6;10;10;10;10;10;9;7;10;10;7;9;10;9;10;9;15;19;12;13;14;13;10;10;10;10;10;10;10;100.00;34.00;52.00;56.00;16.00;20.00;20.00;62.00;20.00;18.00;7.00;17.00;38.00;52.00;14.00;50.00;60.00;20.00;70.00;75.76;56.65;78.71;81.45;79.65;81.68;67.76;54.91;78.07;89.38;290.00;82.83;67.72;64.95;71.10;54.00;75.14;71.55;54.88;68.48;64.05;58.43;64.63;76.71;85.49;81.74;81.59;83.02
568;"20150005";"00000015";2024;"2025-11-20 19:00:53";4;2;3;1;4;2;3;2;4;2;4;2;4;2;5;1;5;3;3;2;3;2;3;3;4;2;4;5;4;4;4;3;2;2;1;1;3;2;3;4;3;2;3;2;4;3;3;3;3;3;4;4;3;3;3;2;4;4;4;3;4;3;2;3;3;4;3;3;2;4;3;3;4;5;4;4;4;4;4;5;3;4;4;3;4;3;4;4;5;5;4;2;4;4;3;3;3;3;3;4;3;2;4;4;3;3;4;7;16;7;7;7;6;8;16;19;7;8;9;9;9;8;7;8;5;7;6;6;6;7;8;7;7;11;15;10;9;11;11;7;7;6;5;7;5;6;93.00;27.00;50.00;50.00;15.00;18.00;17.00;45.00;14.00;14.00;5.00;12.00;29.00;41.00;8.00;33.00;39.00;11.00;44.00;63.14;50.38;67.25;66.18;37.26;35.88;38.88;37.37;48.40;58.40;243.00;55.24;59.60;46.94;66.33;67.11;49.75;49.45;40.74;38.06;44.44;42.68;39.25;36.44;35.83;43.50;17.99;39.27
569;"20150006";"00000015";2024;"2025-11-20 19:00:53";4;3;2;4;2;1;4;3;3;2;4;4;4;3;4;3;4;3;2;4;2;3;3;1;4;4;2;3;2;2;2;2;2;4;4;4;4;4;3;4;3;4;3;2;4;3;3;4;4;3;4;4;1;3;3;2;3;4;2;2;2;4;2;2;3;3;3;4;4;2;2;3;3;2;5;3;4;2;3;3;3;2;3;5;2;4;4;2;2;2;2;2;2;4;3;2;3;5;3;4;3;2;3;2;2;2;2;7;10;4;6;6;9;6;15;13;8;6;5;4;4;4;8;6;5;6;5;6;6;7;8;7;8;7;16;10;6;14;7;5;5;8;6;5;4;5;76.00;26.00;35.00;31.00;14.00;9.00;8.00;42.00;14.00;12.00;5.00;11.00;30.00;37.00;5.00;24.00;32.00;14.00;38.00;23.19;44.11;15.67;20.38;29.78;35.88;24.44;37.37;42.46;61.84;202.00;31.17;39.89;44.36;30.62;60.56;56.10;27.35;40.74;15.25;64.05;11.18;30.02;16.31;24.36;23.25;39.19;24.69
570;"20150007";"00000015";2024;"2025-11-20 19:00:53";4;2;4;1;3;2;4;1;4;1;4;2;3;2;4;1;4;3;3;2;4;1;3;1;3;2;3;4;4;3;3;2;2;2;1;1;3;3;3;4;3;2;3;3;4;2;2;3;4;4;3;3;3;1;4;3;2;3;4;4;3;3;3;3;3;4;3;3;3;3;3;4;4;5;4;5;5;4;4;5;3;4;5;5;4;4;4;4;5;5;3;2;4;3;4;3;2;3;2;3;5;4;4;5;4;4;5;7;16;7;9;8;9;9;15;17;7;7;8;9;8;7;6;8;4;7;6;5;7;5;6;8;5;5;14;10;13;14;13;7;6;6;6;6;6;8;97.00;32.00;50.00;46.00;14.00;17.00;15.00;43.00;13.00;15.00;4.00;11.00;24.00;50.00;12.00;34.00;40.00;12.00;46.00;54.73;44.11;61.52;56.01;32.27;28.24;46.10;28.60;42.46;41.19;229.00;47.02;64.24;59.81;66.33;60.56;43.40;16.30;40.74;68.48;64.05;58.43;60.01;63.29;39.65;45.75;25.05;41.35
571;"20150008";"00000015";2024;"2025-11-20 19:00:54";3;2;3;4;2;1;3;2;3;3;3;3;3;3;3;4;4;3;3;3;3;2;2;3;3;4;2;4;4;2;4;3;2;3;3;3;3;3;4;3;4;3;3;3;4;2;4;2;3;2;4;2;3;3;3;2;3;3;3;3;3;5;3;4;4;2;4;5;5;4;3;3;4;2;5;4;3;3;3;2;3;3;4;3;2;3;4;3;3;3;3;3;3;3;4;4;4;3;3;4;3;2;5;5;5;4;5;6;10;6;6;6;6;7;14;13;6;6;7;7;5;6;6;7;7;6;8;8;7;7;6;6;6;13;15;14;11;15;15;7;7;10;9;8;6;6;74.00;24.00;36.00;37.00;12.00;14.00;11.00;49.00;12.00;14.00;7.00;16.00;25.00;55.00;9.00;32.00;42.00;19.00;51.00;35.80;31.57;44.33;35.65;47.23;20.61;38.88;54.91;72.14;44.63;213.00;37.63;37.57;39.21;33.00;54.00;49.75;60.50;69.01;53.27;70.59;74.17;71.55;43.15;49.20;41.25;74.52;45.52
572;"20150009";"00000015";2024;"2025-11-20 19:00:54";2;2;2;2;3;2;3;4;2;5;3;4;3;1;2;3;3;5;1;3;1;3;3;4;3;1;3;4;5;4;4;3;3;1;2;4;3;2;3;3;3;3;4;2;3;2;3;3;4;4;4;3;2;2;4;2;3;3;3;3;5;4;1;3;3;2;4;2;2;3;2;3;4;4;4;2;1;2;5;3;1;3;3;2;5;3;3;5;4;2;4;3;3;4;4;3;2;4;2;4;4;3;3;3;3;2;3;3;13;3;2;5;5;5;13;13;6;6;9;7;8;9;7;6;6;8;6;5;8;6;7;7;7;12;13;6;8;9;9;7;9;6;5;6;3;6;62.00;13.00;36.00;45.00;12.00;16.00;17.00;46.00;15.00;14.00;6.00;11.00;27.00;32.00;7.00;29.00;35.00;11.00;40.00;52.63;31.57;55.79;66.18;39.75;43.51;38.88;46.14;42.46;51.51;205.00;32.93;23.66;10.90;33.00;47.44;37.05;54.97;12.47;30.46;31.37;26.93;18.49;29.73;28.19;34.50;17.99;30.94
573;"20150010";"00000015";2024;"2025-11-20 19:00:54";4;4;4;4;2;5;4;4;2;2;2;4;2;4;2;1;2;5;2;5;3;4;2;2;4;1;4;5;3;2;5;4;4;1;1;2;5;1;2;4;2;1;5;1;5;2;2;4;5;5;5;3;2;1;2;2;4;4;4;2;5;5;1;5;5;3;5;5;5;2;2;2;2;2;1;2;4;2;2;5;1;1;2;4;5;2;2;5;5;4;5;2;5;5;4;2;1;4;4;4;5;2;2;3;4;2;4;5;13;4;7;4;8;4;6;8;6;6;10;7;7;10;10;10;4;10;4;3;9;9;7;9;8;19;7;7;7;7;10;9;10;10;10;7;3;4;59.00;24.00;29.00;46.00;12.00;17.00;17.00;50.00;20.00;19.00;4.00;7.00;33.00;31.00;6.00;31.00;41.00;20.00;51.00;54.73;31.57;61.52;66.18;49.73;81.68;74.98;28.60;18.72;72.17;214.00;38.21;20.18;39.21;16.33;1.54;-1.05;93.65;19.54;22.85;18.30;34.80;16.18;23.02;49.20;39.00;81.59;43.44
574;"20150011";"00000015";2024;"2025-11-20 19:00:54";3;2;4;1;3;4;4;4;4;4;4;3;4;3;3;2;4;4;2;2;2;3;2;1;4;1;4;4;4;4;5;3;4;1;1;2;5;2;4;1;4;2;5;2;4;2;5;2;5;2;5;5;3;2;2;1;5;5;3;2;4;4;3;4;5;2;4;3;4;4;3;3;4;5;2;2;2;3;3;4;2;4;3;5;5;3;2;5;5;4;4;5;4;4;4;4;4;3;4;5;4;4;4;4;4;4;4;5;14;5;4;4;9;7;14;16;7;6;9;8;9;10;9;8;10;9;8;8;9;9;10;9;8;14;15;10;12;12;12;7;8;7;8;9;6;5;78.00;23.00;41.00;49.00;13.00;17.00;19.00;61.00;18.00;17.00;10.00;16.00;36.00;46.00;12.00;33.00;40.00;15.00;48.00;61.04;37.84;61.52;76.36;77.16;66.41;60.54;81.23;72.14;82.50;253.00;61.11;42.21;36.64;44.90;54.00;49.75;66.02;40.74;60.87;50.98;50.55;50.78;63.29;43.47;43.50;46.25;41.35
575;"20150012";"00000015";2024;"2025-11-20 19:00:55";3;2;4;3;4;2;4;3;3;3;4;3;4;2;4;2;4;3;3;3;3;3;2;3;4;2;3;5;4;4;4;3;3;2;2;2;4;3;3;2;4;3;4;3;4;2;4;3;4;3;4;4;3;2;3;3;3;4;3;3;4;4;3;4;4;3;4;4;4;4;3;4;4;3;4;3;3;3;4;4;3;3;3;3;4;3;3;4;4;4;3;4;3;3;4;3;3;3;3;3;4;3;5;4;5;3;4;6;16;6;6;5;7;6;15;15;7;6;9;8;8;8;7;7;8;7;6;7;8;7;7;8;6;8;15;13;10;14;14;7;8;8;8;8;6;7;82.00;25.00;42.00;46.00;13.00;17.00;16.00;50.00;14.00;15.00;8.00;13.00;28.00;51.00;8.00;35.00;43.00;16.00;51.00;54.73;37.84;61.52;61.09;49.73;35.88;46.10;63.68;54.33;54.96;229.00;47.02;46.85;41.79;47.29;60.56;49.75;32.87;61.94;45.67;64.05;66.30;62.32;36.44;49.20;48.00;53.32;47.60
576;"20160001";"00000016";2024;"2025-11-20 19:00:55";5;3;3;1;3;3;2;2;5;1;3;5;4;2;4;2;4;2;2;3;4;2;3;3;4;1;5;5;4;5;5;3;2;1;2;2;4;2;2;1;3;2;4;3;5;1;5;3;4;5;4;4;1;2;3;2;3;5;5;4;5;5;5;4;5;4;5;5;5;5;5;4;3;5;3;4;5;1;4;4;4;3;4;3;5;3;4;5;4;4;4;5;4;3;5;3;1;5;3;4;4;2;4;4;5;4;5;9;14;3;9;7;5;9;13;16;7;9;10;8;9;10;7;9;10;8;5;4;9;7;8;9;8;10;19;15;10;15;14;10;10;10;9;10;10;8;85.00;26.00;46.00;53.00;16.00;18.00;19.00;52.00;15.00;18.00;10.00;9.00;32.00;54.00;12.00;47.00;57.00;19.00;66.00;69.45;56.65;67.25;76.36;54.71;43.51;67.76;81.23;30.59;68.73;251.00;59.93;50.32;44.36;56.81;47.44;75.14;43.92;76.08;45.67;70.59;66.30;69.24;63.29;77.85;74.99;74.52;76.77
577;"20160002";"00000016";2024;"2025-11-20 19:00:55";3;2;3;3;3;3;4;3;3;4;2;3;2;2;3;3;3;5;3;4;3;2;3;3;5;3;3;4;3;4;4;2;3;2;3;3;4;2;4;3;4;3;3;2;3;2;3;3;2;2;4;3;3;2;2;2;4;4;3;3;3;3;3;3;3;3;3;4;3;4;3;3;4;3;3;3;2;3;4;3;1;2;4;3;3;4;3;4;3;3;4;3;3;4;4;3;4;3;4;4;4;2;4;3;4;3;4;4;13;6;5;6;7;7;9;13;9;6;8;6;7;7;8;6;6;6;7;8;7;8;7;8;7;15;13;10;8;10;12;6;6;7;6;7;6;6;70.00;22.00;39.00;43.00;15.00;14.00;14.00;48.00;14.00;13.00;6.00;15.00;30.00;40.00;12.00;31.00;38.00;13.00;44.00;48.42;50.38;44.33;50.92;44.74;35.88;31.66;46.14;66.20;61.84;219.00;41.15;32.93;34.07;40.14;21.21;37.05;71.55;40.74;30.46;37.91;50.55;36.94;63.29;35.83;39.00;32.12;37.19
578;"20160003";"00000016";2024;"2025-11-20 19:00:55";3;2;4;5;2;3;4;4;5;4;3;3;3;3;5;1;3;4;2;4;3;1;4;2;5;1;4;5;5;5;5;1;1;1;1;1;4;5;4;4;3;1;4;1;5;2;3;3;5;3;3;4;3;3;3;3;3;3;5;4;5;5;5;3;5;4;5;3;3;3;4;5;4;1;3;2;2;3;3;5;2;2;5;4;5;5;5;5;5;5;1;2;5;5;4;3;3;3;3;3;3;1;2;5;3;1;5;5;14;5;5;6;8;10;11;13;10;9;10;10;10;10;9;10;5;6;7;6;8;6;7;6;6;17;14;8;7;8;10;10;10;8;6;8;9;9;77.00;23.00;43.00;59.00;19.00;20.00;20.00;51.00;15.00;18.00;5.00;13.00;25.00;33.00;11.00;45.00;53.00;14.00;59.00;82.07;75.45;78.71;81.45;52.22;43.51;67.76;37.37;54.33;44.63;243.00;55.24;41.05;36.64;49.67;34.33;43.40;82.60;26.61;22.85;24.84;34.80;20.80;56.58;64.48;70.49;39.19;68.44
